model_name,model_id,vocab_size,log2_vocab,BPB,bits_per_token,avg_bytes_per_token,perplexity,model_type,source_lang,target_lang,stars,quality_label,status,error_msg,eval_time_sec
Helsinki-NLP/opus-mt-fr-lue,fr-lue,61931,15.918,5.803171,13.594,2.3425,12365.2524,translation,fr,lue,5.0,Gold Standard,success,,25.7
Helsinki-NLP/opus-mt-uk-es,uk-es,61938,15.919,,,,,translation,uk,es,5.0,Gold Standard,error,exit=1: Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.,13.1
Helsinki-NLP/opus-mt-tc-base-bat-zle,tc-base-bat-zle,61944,15.919,7.219656,18.1032,2.5075,281582.4215,translation,tc,zle,4.833333333333333,Gold Standard,success,,33.2
Helsinki-NLP/opus-mt-mk-en,mk-en,61946,15.919,6.123321,13.8667,2.2646,14937.5073,translation,mk,en,3.5,Good,success,,23.8
Helsinki-NLP/opus-mt-en-mk,en-mk,61946,15.919,3.750285,15.5074,4.135,46578.2662,translation,en,mk,5.0,Gold Standard,success,,18.6
Helsinki-NLP/opus-mt-fi-xh,fi-xh,61947,15.919,5.929975,13.7742,2.3228,14010.2207,translation,fi,xh,2.6666666666666665,Fair,success,,23.6
Helsinki-NLP/opus-mt-en-hi,en-hi,61950,15.919,3.28288,13.0811,3.9846,8665.754,translation,en,hi,5.0,Gold Standard,success,,18.8
Helsinki-NLP/opus-mt-tc-base-zle-bat,tc-base-zle-bat,61956,15.919,9.522142,21.4042,2.2478,2775216.769,translation,tc,bat,4.333333333333333,High Quality,success,,24.0
Helsinki-NLP/opus-mt-fi-rw,fi-rw,61961,15.919,5.950695,12.711,2.136,6704.8052,translation,fi,rw,5.0,Gold Standard,success,,26.1
Helsinki-NLP/opus-mt-lue-es,lue-es,61998,15.92,5.479617,11.8638,2.1651,3726.9069,translation,lue,es,5.0,Gold Standard,success,,24.1
Helsinki-NLP/opus-mt-ur-en,ur-en,62025,15.921,6.983282,16.769,2.4013,111676.4629,translation,ur,en,5.0,Gold Standard,success,,22.9
Helsinki-NLP/opus-mt-en-ur,en-ur,62025,15.921,3.539198,13.8742,3.9202,15015.9821,translation,en,ur,5.0,Gold Standard,success,,18.5
Helsinki-NLP/opus-mt-tc-bible-big-inc-en,tc-bible-big-inc-en,62026,15.921,4.600225,11.0944,2.4117,2186.5593,translation,tc,en,0.5,Experimental,success,,32.7
Helsinki-NLP/opus-mt-tc-bible-big-inc-en,tcbig-bible_inc-en,62026,15.921,4.600225,11.0944,2.4117,2186.5593,translation,tcbig,en,0.6666666666666666,Experimental,success,,30.9
Helsinki-NLP/opus-mt-fi-run,fi-run,62059,15.921,5.642329,11.8049,2.0922,3577.955,translation,fi,run,5.0,Gold Standard,success,,25.2
Helsinki-NLP/opus-mt-sv-th,sv-th,62064,15.921,4.564952,12.7599,2.7952,6936.1334,translation,sv,th,4.666666666666667,Gold Standard,success,,23.9
Helsinki-NLP/opus-mt-sv-ZH,sv-ZH,62071,15.922,5.685426,16.5262,2.9068,94382.2149,translation,sv,ZH,5.0,Gold Standard,success,,21.7
Helsinki-NLP/opus-mt-pt-uk,pt-uk,62090,15.922,5.338896,13.9786,2.6183,16142.462,translation,pt,uk,3.5,Good,success,,22.8
Helsinki-NLP/opus-mt-uk-pt,uk-pt,62090,15.922,6.609545,13.9445,2.1097,15765.3021,translation,uk,pt,4.333333333333333,High Quality,success,,27.1
Helsinki-NLP/opus-mt-tc-bible-big-deu_eng_fra_por_spa-iir,tc-bible-big-deu_eng_fra_por_spa-iir,62090,15.922,3.585202,13.8301,3.8576,14564.1729,translation,tc,iir,5.0,Gold Standard,success,,28.5
Helsinki-NLP/opus-mt-tc-bible-big-deu_eng_fra_por_spa-iir,tcbig-bible_deu_eng_fra_por_spa-iir,62090,15.922,3.585202,13.8301,3.8576,14564.1729,translation,tcbig,iir,5.0,Gold Standard,success,,26.3
Helsinki-NLP/opus-mt-th-fr,th-fr,62108,15.922,5.162302,13.534,2.6217,11861.1174,translation,th,fr,5.0,Gold Standard,success,,25.6
Helsinki-NLP/opus-mt-tc-bible-big-iir-en,tc-bible-big-iir-en,62113,15.923,4.503555,10.7383,2.3844,1708.2612,translation,tc,en,0.5,Experimental,success,,34.5
Helsinki-NLP/opus-mt-tc-bible-big-iir-en,tcbig-bible_iir-en,62113,15.923,4.503555,10.7383,2.3844,1708.2612,translation,tcbig,en,0.3333333333333333,Experimental,success,,31.2
Helsinki-NLP/opus-mt-ko-de,ko-de,62141,15.923,5.640824,13.4769,2.3892,11401.1109,translation,ko,de,5.0,Gold Standard,success,,22.6
Helsinki-NLP/opus-mt-iir-en,iir-en,62148,15.923,5.256358,10.4575,1.9895,1406.1542,translation,iir,en,5.0,Gold Standard,success,,28.3
Helsinki-NLP/opus-mt-tc-bible-big-inc-deu_eng_nld,tc-bible-big-inc-deu_eng_nld,62164,15.924,4.596485,10.847,2.3599,1841.9685,translation,tc,deu_eng_nld,0.16666666666666666,Experimental,success,,32.8
Helsinki-NLP/opus-mt-tc-bible-big-inc-deu_eng_nld,tcbig-bible_inc-deu_eng_nld,62164,15.924,4.596485,10.847,2.3599,1841.9685,translation,tcbig,deu_eng_nld,0.5,Experimental,success,,31.0
Helsinki-NLP/opus-mt-taw-en,taw-en,62190,15.924,5.191396,10.8883,2.0974,1895.3607,translation,taw,en,5.0,Gold Standard,success,,27.0
Helsinki-NLP/opus-mt-tll-fi,tll-fi,62218,15.925,6.182442,13.4967,2.1831,11558.8093,translation,tll,fi,5.0,Gold Standard,success,,24.2
Helsinki-NLP/opus-mt-fi-tll,fi-tll,62218,15.925,5.323267,10.1961,1.9154,1173.0689,translation,fi,tll,5.0,Gold Standard,success,,26.8
Helsinki-NLP/opus-mt-en-iir,en-iir,62228,15.925,4.184729,16.6373,3.9757,101936.0127,translation,en,iir,5.0,Gold Standard,success,,20.0
Helsinki-NLP/opus-mt-fi-kqn,fi-kqn,62236,15.925,6.565705,12.694,1.9334,6626.323,translation,fi,kqn,5.0,Gold Standard,success,,26.5
Helsinki-NLP/opus-mt-lg-fi,lg-fi,62274,15.926,5.656406,12.1733,2.1521,4618.7608,translation,lg,fi,5.0,Gold Standard,success,,26.3
Helsinki-NLP/opus-mt-fi-lg,fi-lg,62274,15.926,6.235436,12.2723,1.9682,4946.9467,translation,fi,lg,5.0,Gold Standard,success,,25.4
Helsinki-NLP/opus-mt-tc-bible-big-deu_eng_fra_por_spa-bnt,tc-bible-big-deu_eng_fra_por_spa-bnt,62297,15.927,3.035496,10.8641,3.579,1863.8996,translation,tc,bnt,5.0,Gold Standard,success,,30.6
Helsinki-NLP/opus-mt-tc-bible-big-deu_eng_fra_por_spa-bnt,tcbig-bible_deu_eng_fra_por_spa-bnt,62297,15.927,3.035496,10.8641,3.579,1863.8996,translation,tcbig,bnt,5.0,Gold Standard,success,,27.5
Helsinki-NLP/opus-mt-th-en,th-en,62307,15.927,6.082727,13.6888,2.2504,13205.0753,translation,th,en,4.166666666666667,High Quality,success,,24.3
Helsinki-NLP/opus-mt-lue-fi,lue-fi,62338,15.928,6.246924,13.4781,2.1576,11411.0935,translation,lue,fi,5.0,Gold Standard,success,,26.3
Helsinki-NLP/opus-mt-fi-lue,fi-lue,62338,15.928,6.258508,12.6909,2.0278,6611.9734,translation,fi,lue,5.0,Gold Standard,success,,25.3
Helsinki-NLP/opus-mt-toi-fi,toi-fi,62339,15.928,6.131593,13.1239,2.1404,8926.6255,translation,toi,fi,5.0,Gold Standard,success,,27.8
Helsinki-NLP/opus-mt-fi-toi,fi-toi,62339,15.928,5.885121,11.7477,1.9962,3438.8724,translation,fi,toi,5.0,Gold Standard,success,,29.1
Helsinki-NLP/opus-mt-sv-ru,sv-ru,62341,15.928,4.920271,13.9762,2.8405,16115.4368,translation,sv,ru,3.6666666666666665,Good,success,,23.7
Helsinki-NLP/opus-mt-tr-en,tr-en,62389,15.929,5.180387,13.5954,2.6244,12377.5154,translation,tr,en,0.6666666666666666,Experimental,success,,22.1
Helsinki-NLP/opus-mt-cau-en,cau-en,62393,15.929,7.456987,11.7207,1.5718,3375.1409,translation,cau,en,5.0,Gold Standard,success,,29.7
Helsinki-NLP/opus-mt-fr-ar,fr-ar,62419,15.93,4.88166,13.1764,2.6992,9257.3824,translation,fr,ar,5.0,Gold Standard,success,,24.1
Helsinki-NLP/opus-mt-ko-sv,ko-sv,62427,15.93,5.637203,13.1908,2.34,9350.4772,translation,ko,sv,5.0,Gold Standard,success,,23.8
Helsinki-NLP/opus-mt-fi-lu,fi-lu,62427,15.93,5.743686,11.01,1.9169,2062.248,translation,fi,lu,5.0,Gold Standard,success,,26.7
Helsinki-NLP/opus-mt-lu-fi,lu-fi,62427,15.93,5.847256,12.1668,2.0808,4597.8997,translation,lu,fi,5.0,Gold Standard,success,,27.1
Helsinki-NLP/opus-mt-uk-fi,uk-fi,62439,15.93,5.427965,12.0376,2.2177,4204.2946,translation,uk,fi,4.5,Gold Standard,success,,25.2
Helsinki-NLP/opus-mt-fi-uk,fi-uk,62439,15.93,5.023907,12.4393,2.476,5554.0612,translation,fi,uk,3.8333333333333335,Good,success,,24.4
Helsinki-NLP/opus-mt-es-uk,es-uk,62460,15.931,4.895537,12.5712,2.5679,6085.5535,translation,es,uk,4.5,Gold Standard,success,,22.0
Helsinki-NLP/opus-mt-it-uk,it-uk,62466,15.931,5.111603,13.311,2.6041,10162.42,translation,it,uk,5.0,Gold Standard,success,,22.5
Helsinki-NLP/opus-mt-uk-it,uk-it,62466,15.931,6.359487,12.8362,2.0184,7312.8466,translation,uk,it,4.5,Gold Standard,success,,25.0
Helsinki-NLP/opus-mt-mk-es,mk-es,62482,15.931,5.640918,11.7015,2.0744,3330.4497,translation,mk,es,5.0,Gold Standard,success,,27.9
Helsinki-NLP/opus-mt-es-mk,es-mk,62482,15.931,5.158153,13.2829,2.5751,9966.8488,translation,es,mk,5.0,Gold Standard,success,,23.5
Helsinki-NLP/opus-mt-tc-bible-big-dra-deu_eng_nld,tc-bible-big-dra-deu_eng_nld,62489,15.931,6.18796,13.8868,2.2442,15147.3622,translation,tc,deu_eng_nld,4.333333333333333,High Quality,success,,36.1
Helsinki-NLP/opus-mt-tc-bible-big-dra-deu_eng_nld,tcbig-bible_dra-deu_eng_nld,62489,15.931,6.18796,13.8868,2.2442,15147.3622,translation,tcbig,deu_eng_nld,4.333333333333333,High Quality,success,,32.0
Helsinki-NLP/opus-mt-ja-fi,ja-fi,62493,15.931,5.726661,13.4696,2.3521,11343.7011,translation,ja,fi,5.0,Gold Standard,success,,25.2
Helsinki-NLP/opus-mt-hy-en,hy-en,62494,15.931,5.21574,11.5338,2.2113,2964.9973,translation,hy,en,5.0,Gold Standard,success,,26.4
Helsinki-NLP/opus-mt-tc-bible-big-dra-en,tc-bible-big-dra-en,62506,15.932,5.874778,13.1182,2.233,8891.3704,translation,tc,en,2.3333333333333335,Fair,success,,33.8
Helsinki-NLP/opus-mt-tc-bible-big-dra-en,tcbig-bible_dra-en,62506,15.932,5.874778,13.1182,2.233,8891.3704,translation,tcbig,en,3.0,Good,success,,33.0
Helsinki-NLP/opus-mt-en-cs,en-cs,62509,15.932,3.989319,16.0115,4.0136,66061.2572,translation,en,cs,5.0,Gold Standard,success,,18.5
Helsinki-NLP/opus-mt-cs-en,cs-en,62509,15.932,5.783296,15.0667,2.6052,34318.7614,translation,cs,en,0.16666666666666666,Experimental,success,,22.1
Helsinki-NLP/opus-mt-pl-uk,pl-uk,62516,15.932,5.397158,13.3285,2.4695,10287.0255,translation,pl,uk,5.0,Gold Standard,success,,24.0
Helsinki-NLP/opus-mt-uk-pl,uk-pl,62516,15.932,6.032079,12.2533,2.0314,4882.2573,translation,uk,pl,3.5,Good,success,,25.0
Helsinki-NLP/opus-mt-en-ru,en-ru,62518,15.932,3.555748,14.3077,4.0238,20278.3384,translation,en,ru,5.0,Gold Standard,success,,17.7
Helsinki-NLP/opus-mt-es-ar,es-ar,62518,15.932,5.202313,13.3402,2.5643,10370.2631,translation,es,ar,5.0,Gold Standard,success,,24.7
Helsinki-NLP/opus-mt-ru-en,ru-en,62518,15.932,6.863715,13.8335,2.0155,14598.1999,translation,ru,en,2.8333333333333335,Fair,success,,24.1
Helsinki-NLP/opus-mt-hu-en,hu-en,62522,15.932,6.300756,16.0469,2.5468,67700.1982,translation,hu,en,0.16666666666666666,Experimental,success,,23.4
Helsinki-NLP/opus-mt-en-hu,en-hu,62522,15.932,3.670198,14.9341,4.069,31305.4193,translation,en,hu,5.0,Gold Standard,success,,20.2
Helsinki-NLP/opus-mt-de-uk,de-uk,62523,15.932,4.807128,12.2428,2.5468,4846.6701,translation,de,uk,4.833333333333333,Gold Standard,success,,26.0
Helsinki-NLP/opus-mt-uk-de,uk-de,62523,15.932,6.003651,12.3174,2.0517,5104.0163,translation,uk,de,4.5,Gold Standard,success,,27.0
Helsinki-NLP/opus-mt-ar-es,ar-es,62526,15.932,6.760022,13.3583,1.9761,10501.805,translation,ar,es,4.5,Gold Standard,success,,25.0
Helsinki-NLP/opus-mt-uk-nl,uk-nl,62550,15.933,5.925438,11.9123,2.0104,3854.397,translation,uk,nl,4.5,Gold Standard,success,,25.4
Helsinki-NLP/opus-mt-nl-uk,nl-uk,62550,15.933,4.73652,12.9257,2.7289,7780.9133,translation,nl,uk,5.0,Gold Standard,success,,24.3
Helsinki-NLP/opus-mt-fi-mk,fi-mk,62563,15.933,5.316208,13.2439,2.4912,9700.7847,translation,fi,mk,5.0,Gold Standard,success,,22.8
Helsinki-NLP/opus-mt-mk-fi,mk-fi,62563,15.933,5.725043,13.056,2.2805,8516.0197,translation,mk,fi,4.166666666666667,High Quality,success,,26.5
Helsinki-NLP/opus-mt-ru-ar,ru-ar,62598,15.934,6.397038,12.5084,1.9553,5826.4837,translation,ru,ar,4.666666666666667,Gold Standard,success,,25.7
Helsinki-NLP/opus-mt-ar-ru,ar-ru,62606,15.934,7.210438,14.5039,2.0115,23233.0355,translation,ar,ru,4.333333333333333,High Quality,success,,24.4
Helsinki-NLP/opus-mt-uk-tr,uk-tr,62747,15.937,5.587939,11.1317,1.9921,2243.791,translation,uk,tr,5.0,Gold Standard,success,,25.3
Helsinki-NLP/opus-mt-tr-uk,tr-uk,62747,15.937,5.568353,13.6403,2.4496,12768.6929,translation,tr,uk,5.0,Gold Standard,success,,23.5
Helsinki-NLP/opus-mt-hu-uk,hu-uk,62767,15.938,5.209518,12.4854,2.3967,5734.4659,translation,hu,uk,4.5,Gold Standard,success,,25.8
Helsinki-NLP/opus-mt-uk-hu,uk-hu,62767,15.938,5.909073,11.887,2.0117,3787.5483,translation,uk,hu,4.166666666666667,High Quality,success,,27.9
Helsinki-NLP/opus-mt-uk-cs,uk-cs,62778,15.938,6.225583,12.2898,1.9741,5007.0844,translation,uk,cs,5.0,Gold Standard,success,,25.9
Helsinki-NLP/opus-mt-cs-uk,cs-uk,62778,15.938,5.12654,12.4559,2.4297,5618.194,translation,cs,uk,5.0,Gold Standard,success,,22.9
Helsinki-NLP/opus-mt-ru-fi,ru-fi,62783,15.938,5.794029,13.0439,2.2513,8444.8509,translation,ru,fi,5.0,Gold Standard,success,,24.9
Helsinki-NLP/opus-mt-fi-ru,fi-ru,62783,15.938,5.498663,13.7255,2.4962,13545.4696,translation,fi,ru,4.5,Gold Standard,success,,23.6
Helsinki-NLP/opus-mt-en-ar,en-ar,62802,15.939,3.531431,15.0372,4.2581,33624.461,translation,en,ar,5.0,Gold Standard,success,,18.6
Helsinki-NLP/opus-mt-sl-uk,sl-uk,62814,15.939,5.04356,12.3531,2.4493,5231.7307,translation,sl,uk,5.0,Gold Standard,success,,24.8
Helsinki-NLP/opus-mt-uk-sl,uk-sl,62814,15.939,6.357751,12.1286,1.9077,4477.7533,translation,uk,sl,4.666666666666667,Gold Standard,success,,28.2
Helsinki-NLP/opus-mt-ar-en,ar-en,62834,15.939,6.050817,16.0461,2.6519,67663.4454,translation,ar,en,0.5,Experimental,success,,23.4
Helsinki-NLP/opus-mt-ru-af,ru-af,62842,15.939,6.119017,11.4343,1.8686,2767.3154,translation,ru,af,5.0,Gold Standard,success,,29.5
Helsinki-NLP/opus-mt-af-ru,af-ru,62842,15.939,4.878582,12.706,2.6045,6681.8092,translation,af,ru,5.0,Gold Standard,success,,22.0
Helsinki-NLP/opus-mt-ru-lv,ru-lv,62862,15.94,5.255705,10.3493,1.9692,1304.5521,translation,ru,lv,4.5,Gold Standard,success,,25.0
Helsinki-NLP/opus-mt-lv-ru,lv-ru,62862,15.94,4.957654,11.7371,2.3675,3413.7315,translation,lv,ru,5.0,Gold Standard,success,,23.5
